time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
50421,-18.67,-0.59,10.88,-2.68,635.41,-68.57
50422,-17.05,-0.29,11.69,17.26,630.09,-60.74
50423,-15.07,2.34,7.99,22.8,633.5,-51.45
50424,-15.23,2.67,8.42,24.46,632.78,-44.91
50426,-14.6,3.2,7.26,32.47,632.35,-40.05
50427,-16.78,0.67,1.46,28.71,650.37,-42.59
50428,-16.04,-2.76,0.4,31.41,652.38,-41.06
50429,-6.57,1.75,6.57,22.64,628.25,-25.41
50430,-0.39,3.96,5.72,11.88,614.91,-19.55
50431,-0.65,-2.21,2.86,-4.74,618.2,-31.35
50432,-4.13,-5.85,5.36,-17.61,622.55,-54.76
50434,-7.18,-6.15,9.35,-36.23,607.4,-78.55
50435,-9.24,-6.01,15.23,-47.25,575.92,-91.41
50436,-9.94,-8.17,18.35,-65.12,538.11,-98.36
50437,-10.16,-9.55,22.27,-92.22,507.41,-98.8
50438,-12.73,0.83,9.79,-99.64,520.05,-86.44
50439,-17.4,4.71,-1.13,-53.0,576.35,-70.88
50441,-21.95,4.54,-2.26,-9.34,600.58,-58.83
50442,-24.64,7.16,2.15,3.61,573.38,-40.99
50443,-24.87,7.86,4.63,3.64,533.04,-26.38
50444,-25.58,4.12,2.04,8.81,530.19,-24.31
50445,-31.79,5.43,-0.13,22.2,549.78,-27.82
50446,-34.05,8.67,4.63,29.03,555.35,-29.23
50448,-35.13,10.48,8.61,22.52,541.43,-30.1
50449,-35.31,9.04,10.3,2.89,524.09,-36.52
50450,-35.14,7.63,10.51,-21.49,516.54,-44.84
50451,-35.25,6.81,10.89,-46.87,511.57,-52.17
50452,-37.13,5.47,12.11,-70.16,502.55,-58.14
50453,-38.55,5.0,12.72,-91.69,489.75,-63.06
50454,-40.0,4.92,13.03,-111.44,475.98,-67.1
50456,-41.08,4.96,13.08,-131.69,461.15,-70.88
50457,-41.6,4.65,13.08,-148.78,449.19,-73.92
50458,-41.77,4.49,13.11,-162.36,437.14,-76.05
50459,-41.35,4.74,13.07,-171.0,424.15,-76.67
50460,-39.42,5.03,13.1,-174.16,407.85,-76.27
50461,-38.02,5.14,12.45,-173.22,392.76,-74.73
50463,-36.66,4.97,12.06,-170.9,378.71,-73.23
50464,-35.72,4.52,11.68,-169.34,364.69,-73.7
50465,-34.71,3.9,11.17,-169.34,351.79,-74.73
50466,-33.59,4.0,11.74,-168.02,336.58,-73.57
50467,-31.24,4.71,12.13,-162.55,319.78,-68.85
50468,-29.86,4.98,12.44,-154.35,305.57,-62.34
50470,-28.21,4.91,12.4,-143.99,293.61,-55.23
50471,-26.37,4.71,12.19,-132.5,282.22,-46.94
50472,-24.11,4.31,12.3,-118.89,268.89,-36.74
50473,-21.86,3.66,11.82,-98.26,260.62,-27.66
50474,-19.14,2.62,5.99,-58.86,262.25,-17.43
50475,-17.32,1.41,8.62,-30.38,251.86,-3.03
50477,-15.06,1.84,16.75,-43.05,214.83,8.77
50478,-13.7,2.09,20.75,-61.55,179.66,11.46
50479,-13.69,2.02,22.27,-69.44,162.88,8.46
50480,-14.33,1.98,24.6,-71.94,150.64,5.05
50481,-14.81,1.47,25.04,-69.0,133.71,2.64
50482,-14.04,-0.33,23.12,-58.64,106.23,2.1
50483,-12.69,-0.89,21.14,-46.18,82.85,4.67
50485,-10.63,-1.37,19.54,-39.92,67.77,9.4
50486,-7.99,-2.0,17.57,-37.48,59.0,13.81
50487,-6.1,-2.44,17.37,-27.34,48.58,15.5
50488,-4.1,-2.66,19.23,-13.32,30.18,16.09
50489,-2.24,-2.66,22.1,2.83,2.82,17.75
50490,2.11,-2.85,28.55,18.42,-31.29,21.57
50491,3.76,-0.94,24.25,29.47,-42.24,29.14
50493,4.91,-1.03,19.59,35.69,-42.9,38.47
50494,6.06,-4.28,12.81,30.37,-37.33,39.91
50495,7.36,-7.96,6.26,24.74,-30.92,30.83
50496,8.56,-10.94,0.83,23.96,-13.58,8.46
50497,8.45,-13.56,-4.94,22.36,11.81,-13.92
50498,7.27,-12.14,-11.47,17.6,49.55,-38.08
50499,4.54,-7.25,-13.39,15.88,85.83,-47.88
50501,1.44,-4.56,-14.53,16.1,132.93,-50.76
50502,-2.11,-2.83,-14.2,16.26,180.72,-50.51
50503,-6.25,-0.46,-11.22,12.06,215.4,-46.0
50504,-11.52,3.83,-1.12,-12.04,216.27,-35.86
50505,-22.79,11.3,22.47,-51.35,196.99,-29.26
50506,-26.01,13.89,27.87,-77.95,184.95,-27.44
50508,-26.67,14.04,31.63,-92.6,172.08,-22.18
50509,-24.3,9.24,32.72,-96.32,148.83,-15.17
50510,-20.62,3.57,32.3,-84.65,123.23,-13.23
50511,-16.85,-0.56,31.07,-55.51,99.78,-13.8
50512,-11.67,-4.24,30.51,-13.01,79.07,-13.48
50513,-10.23,-4.9,31.06,23.33,60.79,-12.83
50515,-9.15,-4.7,31.57,54.75,39.76,-12.29
50516,-8.17,-3.68,30.92,82.95,16.19,-11.29
50517,-6.97,-2.04,29.07,101.67,0.51,-9.7
50518,-5.49,-0.36,26.95,111.59,-9.76,-8.54
50519,-2.12,2.53,22.6,112.5,-18.21,-8.16
50520,-0.68,3.62,20.37,104.64,-24.19,-8.51
50521,0.53,4.68,18.37,92.06,-25.91,-9.23
50523,1.55,5.48,16.73,75.72,-24.25,-10.48
50524,2.25,6.1,15.61,56.32,-21.15,-12.23
50525,2.75,6.54,14.88,35.47,-17.55,-13.89
50526,3.05,6.89,14.4,14.57,-13.17,-15.83
50527,3.15,6.3,14.25,-7.94,-8.41,-18.37
50528,3.0,5.56,14.9,-24.62,-4.31,-21.31
50530,2.7,4.65,15.87,-36.57,-2.31,-24.09
50531,2.41,3.7,16.81,-43.55,-2.34,-26.41
50532,2.19,2.82,17.5,-44.71,-4.34,-27.29
50533,1.94,2.07,18.01,-41.3,-7.19,-27.25
50534,1.63,0.87,18.73,-35.51,-10.54,-26.57
50535,1.61,0.44,18.98,-28.94,-14.55,-25.25
50536,1.71,0.21,18.99,-21.86,-18.96,-23.75
50538,1.82,0.0,18.83,-16.07,-22.84,-22.43
50539,2.0,-0.1,18.55,-11.03,-26.22,-20.96
50540,2.24,-0.13,18.24,-8.09,-29.44,-19.81
50541,2.56,-0.1,17.79,-7.12,-32.48,-18.93
50542,3.18,-0.0,16.71,-7.72,-34.48,-18.12
50543,3.49,-0.04,16.33,-9.59,-36.05,-17.52
50545,3.69,-0.06,15.96,-11.57,-37.24,-17.08
50546,3.94,-0.11,15.56,-13.38,-37.86,-16.52
50547,4.05,-0.27,15.22,-14.79,-38.33,-15.83
50548,4.09,-0.38,14.92,-15.29,-38.71,-15.52
50549,3.84,-0.6,14.77,-15.35,-39.93,-14.83
50550,3.65,-0.69,14.71,-14.48,-40.68,-14.02
50552,3.44,-0.82,14.74,-13.1,-42.09,-13.23
50553,3.24,-0.87,14.71,-11.16,-43.56,-12.58
50554,2.97,-0.87,14.69,-9.75,-45.34,-11.89
50555,2.62,-0.77,14.7,-8.31,-46.81,-11.26
50556,2.44,-0.7,14.57,-7.34,-48.38,-10.51
50557,2.33,-0.69,14.41,-6.06,-50.73,-9.98
50559,2.25,-0.61,14.36,-5.43,-52.48,-9.48
50560,2.08,-0.48,14.33,-5.28,-54.26,-8.69
50561,2.1,-0.42,14.19,-5.12,-55.36,-8.29
50562,1.99,-0.39,14.03,-5.06,-56.58,-7.69
50563,1.95,-0.45,13.98,-3.84,-57.74,-6.79
50565,1.85,-0.55,14.01,-2.52,-59.21,-5.75
50566,1.66,-0.61,14.05,-0.92,-60.84,-4.88
50567,1.46,-0.65,14.13,0.45,-62.37,-4.22
50568,1.3,-0.63,14.2,1.99,-63.93,-3.59
50569,1.06,-0.62,14.26,3.18,-65.97,-2.69
50570,0.83,-0.55,14.26,4.36,-67.6,-1.81
50572,0.62,-0.43,14.39,5.24,-69.13,-1.31
50573,0.46,-0.29,14.65,6.09,-71.2,-0.96
50574,0.32,-0.21,14.75,6.31,-72.32,-0.78
50575,0.04,-0.09,14.92,5.33,-73.82,-0.28
50576,-0.4,0.13,15.13,4.27,-75.73,0.29
50577,-0.42,0.16,15.32,3.14,-77.61,0.66
50578,-0.39,0.07,15.43,2.08,-79.8,0.95
50580,-0.61,0.06,15.4,1.58,-81.15,1.23
50581,-0.95,0.24,15.75,1.2,-82.18,1.29
50582,-1.24,0.55,16.38,0.14,-83.71,1.54
50583,-1.49,0.8,16.94,-1.27,-87.06,1.95
50584,-2.11,0.84,17.31,-1.77,-91.16,2.42
50585,-2.31,0.81,17.34,-2.49,-94.07,3.29
50586,-2.31,0.76,17.81,-2.05,-96.58,4.76
50588,-2.21,0.83,18.23,-0.86,-99.18,5.89
50589,-2.22,0.87,18.46,0.77,-102.59,6.86
50590,-2.21,0.8,18.32,2.67,-106.06,8.02
50591,-2.29,0.88,18.53,3.3,-110.38,8.99
50592,-2.85,1.27,18.61,2.83,-115.2,9.61
50593,-2.93,1.65,18.51,2.02,-119.71,10.21
50594,-2.98,1.95,18.45,0.64,-124.18,11.09
50596,-2.97,2.23,18.3,1.11,-128.22,12.84
50597,-3.0,2.35,18.04,1.05,-133.35,14.12
50598,-3.27,2.07,18.21,-1.93,-139.64,13.37
50599,-4.01,2.29,18.53,-6.09,-146.28,12.59
50600,-4.99,3.66,18.23,-8.81,-152.07,13.75
50601,-5.1,3.65,18.29,-11.6,-157.26,15.12
50603,-5.28,3.7,18.39,-15.42,-163.68,15.28
50604,-5.51,3.86,18.14,-19.89,-169.6,14.34
50605,-5.77,4.01,17.91,-24.68,-174.88,13.56
50606,-5.91,4.14,17.55,-29.37,-180.58,13.18
50607,-5.95,4.22,16.7,-33.66,-185.28,13.18
50608,-6.26,4.25,16.36,-38.36,-190.19,13.5
50609,-7.1,4.31,15.79,-44.68,-195.01,14.06
50611,-7.68,4.87,15.27,-47.87,-199.86,15.25
50612,-6.73,4.68,16.08,-51.88,-206.28,15.19
50613,-5.9,3.46,16.25,-58.29,-211.69,12.68
50614,-5.57,2.84,15.49,-60.01,-214.19,10.55
50615,-5.82,2.37,14.97,-62.96,-218.67,9.05
50616,-6.29,2.51,15.02,-66.34,-222.99,8.08
50618,-6.75,2.56,14.75,-69.56,-227.12,7.17
50619,-6.96,2.47,14.69,-71.85,-231.97,7.08
50620,-6.88,2.13,14.37,-72.69,-236.67,7.02
50621,-6.52,1.74,14.06,-72.41,-241.11,6.58
50622,-6.09,1.23,13.66,-71.56,-244.9,5.95
50628,-4.44,-0.91,10.67,-62.99,-261.61,6.48
50629,-4.35,-1.13,10.5,-60.99,-263.99,7.2
50631,-4.75,-1.37,10.04,-59.95,-264.99,8.46
50632,-4.74,-1.16,9.92,-56.38,-267.74,9.8
50633,-3.76,-1.88,10.46,-53.76,-270.44,9.4
50634,-3.15,-2.87,10.41,-52.41,-272.5,7.46
50635,-3.21,-3.41,9.74,-49.09,-273.82,5.73
50636,-3.35,-3.46,9.49,-46.53,-275.01,6.05
50638,-3.47,-3.57,9.37,-43.8,-275.91,6.48
50639,-3.57,-3.64,9.48,-39.77,-277.23,7.08
50640,-3.65,-3.68,9.69,-35.04,-279.29,7.67
50641,-3.65,-3.79,9.68,-29.31,-280.76,7.77
50642,-3.53,-4.02,9.6,-22.96,-282.71,7.96
50643,-3.48,-4.06,9.49,-17.61,-284.65,8.11
50645,-3.43,-4.12,9.19,-12.13,-286.68,8.39
50646,-3.43,-4.17,8.89,-7.56,-287.87,8.86
50647,-3.49,-4.04,8.83,-5.24,-289.84,9.11
50648,-3.43,-3.64,8.1,-5.21,-289.18,10.99
50649,-3.02,-3.32,8.25,-2.46,-283.36,12.74
50650,-3.09,-3.17,8.63,0.58,-283.58,12.31
50652,-3.35,-3.44,8.83,4.8,-288.46,10.3
50653,-3.64,-3.36,8.74,6.71,-291.47,8.93
50654,-3.91,-2.84,8.21,5.99,-292.19,8.8
50655,-4.09,-2.51,8.08,5.65,-291.37,8.96
50656,-4.47,-2.21,8.2,6.15,-291.41,8.96
50657,-5.29,-2.14,8.36,5.84,-292.44,8.86
50658,-6.02,-1.32,8.2,10.37,-293.97,8.46
50660,-5.63,-1.45,9.24,14.13,-297.82,7.2
50661,-5.48,-1.92,9.42,13.94,-300.67,4.76
50662,-5.68,-1.94,9.36,14.0,-301.55,1.54
50663,-6.04,-1.5,9.28,15.13,-302.67,-0.4
50664,-7.04,-0.81,9.37,15.57,-305.18,-1.62
50665,-7.35,-0.62,9.04,16.23,-307.15,-2.56
50667,-7.35,-0.32,8.83,19.67,-307.81,-2.53
50668,-7.4,-0.44,8.88,21.27,-309.65,-3.87
50669,-8.23,-0.64,9.96,17.67,-313.41,-7.6
50670,-9.66,0.53,9.97,14.82,-315.6,-10.26
50671,-10.11,0.79,9.93,12.41,-317.63,-11.35
50672,-10.54,0.98,10.16,9.31,-320.26,-12.58
50674,-10.77,1.09,10.11,5.93,-322.67,-14.42
50675,-10.88,1.26,9.97,2.67,-324.8,-16.46
50676,-10.92,1.28,10.05,0.42,-326.74,-18.33
50677,-11.05,1.28,10.06,-1.46,-328.56,-20.21
50678,-11.69,1.28,10.16,-3.49,-330.12,-21.84
50679,-12.11,1.32,10.25,-5.78,-332.53,-23.87
50681,-12.5,1.34,10.38,-7.0,-335.07,-25.94
50682,-12.65,1.38,10.43,-6.31,-337.32,-27.16
50683,-12.54,1.16,10.04,-5.18,-340.04,-28.44
50684,-13.02,0.41,10.37,-7.15,-342.89,-31.13
50685,-14.25,1.53,10.94,-9.47,-346.24,-33.48
50686,-14.49,1.44,10.85,-11.47,-348.65,-34.77
50688,-14.42,1.29,10.7,-12.94,-351.5,-35.95
50689,-14.13,1.07,10.5,-15.6,-353.97,-36.96
50690,-14.68,0.93,10.12,-16.7,-355.19,-36.86
50691,-15.33,1.82,9.27,-13.13,-357.63,-36.64
50692,-13.84,0.38,10.73,-14.23,-361.64,-38.33
50693,-13.88,0.15,10.6,-16.23,-363.45,-41.34
50695,-14.29,0.15,10.32,-15.95,-364.24,-43.47
50696,-14.72,0.18,10.28,-15.04,-365.99,-44.09
50697,-15.1,0.2,10.24,-14.41,-368.27,-44.09
50698,-15.55,0.15,9.77,-12.88,-370.03,-43.62
50699,-15.65,0.16,9.93,-10.6,-371.59,-43.28
50700,-15.52,0.12,10.01,-8.75,-373.78,-42.78
50702,-15.42,-0.11,9.89,-6.53,-374.38,-42.65
50703,-15.29,-0.21,9.93,-4.74,-376.32,-42.5
50704,-15.31,-0.2,9.87,-2.77,-377.94,-42.34
50705,-15.55,-0.12,9.52,-1.24,-378.01,-41.96
50706,-15.59,0.08,9.44,-0.33,-378.66,-41.15
50708,-15.55,0.24,9.52,1.95,-380.45,-40.02
50709,-15.38,0.2,9.52,5.55,-380.82,-38.58
50710,-14.83,0.03,9.21,9.69,-381.26,-37.27
50711,-14.99,-0.2,9.23,11.91,-381.86,-36.77
50712,-15.78,0.63,9.64,11.88,-381.98,-36.02
50713,-15.95,0.74,9.5,11.5,-381.95,-34.95
50715,-15.84,0.73,9.47,11.53,-382.61,-33.92
50716,-15.61,0.69,9.24,12.94,-383.08,-33.01
50717,-15.46,0.67,8.95,14.38,-382.61,-31.92
50718,-15.34,0.69,8.91,15.94,-382.64,-30.92
50719,-15.37,0.87,8.87,16.88,-381.64,-29.95
50720,-15.63,1.12,8.99,17.45,-380.76,-28.54
50721,-15.89,1.13,9.01,18.64,-380.51,-27.1
50723,-16.0,1.07,9.1,20.42,-381.23,-26.19
50724,-16.01,1.19,8.93,21.99,-380.6,-25.47
50725,-16.12,1.38,8.85,22.61,-379.95,-24.09
50726,-16.21,1.46,8.69,23.74,-379.54,-22.62
50727,-16.21,1.62,8.54,24.58,-379.13,-21.62
50728,-16.15,1.85,8.9,23.8,-379.26,-20.74
50730,-16.21,1.97,8.19,25.18,-377.82,-19.9
50731,-16.49,2.39,8.12,27.15,-376.75,-18.08
50732,-16.4,2.56,8.22,27.74,-375.75,-16.42
50733,-16.2,2.52,8.05,29.06,-375.03,-15.52
50734,-15.64,2.78,7.87,29.87,-373.97,-14.55
50735,-15.6,3.05,7.78,29.43,-372.09,-13.26
50736,-15.64,3.34,7.62,28.28,-369.9,-12.36
50738,-15.68,3.65,7.62,26.71,-368.55,-11.51
50739,-15.69,3.86,7.57,24.96,-367.3,-10.79
50740,-15.54,4.03,7.43,22.92,-366.11,-9.92
50741,-15.4,4.06,7.39,21.42,-364.64,-9.35
50742,-14.92,4.18,7.17,19.98,-363.02,-8.6
50743,-14.76,4.24,7.07,19.11,-360.92,-7.82
50745,-14.56,4.34,7.13,17.45,-359.1,-6.57
50746,-14.57,4.41,7.22,16.16,-358.26,-5.6
50747,-14.53,4.45,7.27,15.04,-356.88,-5.06
50748,-14.38,4.45,7.16,14.04,-355.41,-4.41
50749,-13.69,4.43,6.87,13.16,-353.25,-3.34
50750,-13.44,4.43,6.69,12.28,-351.56,-2.31
50752,-13.25,4.5,6.63,11.5,-349.84,-1.31
50753,-13.2,4.57,6.65,9.37,-347.71,-0.15
50754,-13.2,4.61,6.67,7.34,-345.64,0.91
50755,-13.14,4.57,6.62,5.24,-343.64,1.67
50756,-12.68,4.34,6.49,3.33,-341.67,2.42
50757,-12.55,4.32,6.41,1.55,-339.23,3.14
50758,-12.45,4.36,6.38,-0.08,-337.57,4.14
50760,-12.39,4.23,6.43,-1.18,-335.69,5.42
50761,-12.35,4.09,6.46,-2.27,-333.69,5.95
50762,-12.36,3.95,6.5,-3.55,-331.84,6.3
50763,-12.45,3.93,6.55,-4.21,-329.15,6.48
50764,-12.29,3.87,6.78,-5.62,-327.18,7.27
50765,-12.29,3.75,6.81,-7.25,-325.36,7.8
50766,-12.23,3.72,6.86,-9.19,-323.05,8.21
50768,-12.22,3.62,6.87,-11.38,-321.51,8.64
50769,-12.23,3.58,7.26,-12.38,-319.42,8.71
50770,-12.36,3.41,6.57,-12.41,-316.1,9.05
50771,-12.63,3.33,6.91,-14.29,-313.63,10.02
50772,-12.33,3.0,6.99,-15.85,-311.87,10.87
50773,-12.11,2.76,7.29,-15.95,-310.56,11.46
50774,-12.1,2.49,7.42,-15.95,-308.02,12.02
50776,-12.27,2.44,7.53,-15.57,-306.21,12.93
50777,-12.41,2.36,7.81,-15.07,-304.36,13.65
50778,-12.65,2.2,8.07,-14.45,-303.11,14.56
50779,-12.79,2.01,8.32,-13.76,-302.61,15.4
50780,-12.49,1.41,9.17,-13.1,-301.8,15.62
50781,-13.03,1.11,8.76,-10.09,-300.17,15.5
50783,-13.49,1.13,9.2,-8.72,-298.92,16.63
50784,-13.58,1.11,9.22,-6.65,-298.39,18.13
50785,-13.63,0.83,9.43,-5.06,-297.7,19.79
50786,-14.49,1.1,9.45,-1.89,-297.07,22.32
50787,-14.16,1.13,10.22,1.92,-296.85,24.36
50788,-13.15,0.25,11.06,1.8,-297.63,24.39
50789,-12.81,-0.26,11.17,2.36,-297.82,23.04
50791,-12.92,-0.82,10.8,5.65,-296.95,21.79
50792,-14.91,-0.3,10.93,10.5,-296.26,22.63
50793,-16.28,0.83,11.67,15.66,-296.19,24.48
50794,-16.13,0.66,12.22,18.67,-298.39,25.76
50795,-15.68,-0.02,13.12,22.8,-300.98,25.48
50796,-15.65,-0.06,13.86,26.49,-304.33,24.48
50798,-15.76,-0.16,13.8,31.94,-306.02,23.39
50799,-16.61,0.1,12.95,38.01,-305.62,24.04
50800,-17.7,1.01,12.73,45.24,-306.12,26.42
50801,-17.68,1.27,12.49,51.28,-307.46,28.33
50802,-16.98,0.95,13.0,54.57,-309.5,28.74
50803,-16.56,0.83,13.09,58.04,-311.22,27.86
50804,-16.79,0.86,13.18,60.58,-311.5,26.05
50805,-17.31,0.45,13.22,62.55,-312.12,22.63
50807,-17.62,-0.14,13.24,63.52,-312.91,17.44
50808,-17.89,-0.18,13.25,64.21,-314.35,11.9
50809,-18.17,0.52,13.37,65.4,-315.72,8.52
50810,-19.05,2.18,13.33,66.4,-316.73,7.61
50811,-19.84,3.23,13.34,67.09,-317.26,9.4
50812,-20.49,4.2,13.33,67.84,-317.6,13.09
50814,-20.99,4.76,13.43,68.49,-318.57,17.78
50815,-21.39,5.03,13.58,68.49,-320.2,23.01
50816,-21.63,5.09,13.7,67.43,-321.89,26.58
50817,-21.91,4.97,14.06,65.49,-323.92,28.99
50818,-22.6,4.49,13.52,65.96,-326.02,30.8
50819,-22.4,4.51,13.57,66.08,-327.87,32.68
50820,-22.43,4.25,13.77,65.65,-329.53,34.0
50821,-22.78,4.01,13.68,64.83,-330.81,34.34
50823,-23.21,3.96,13.51,64.83,-332.09,34.37
50824,-23.65,3.99,13.57,65.99,-333.88,34.43
50825,-24.22,4.11,13.75,67.43,-336.57,34.9
50826,-24.84,4.4,13.98,68.27,-339.51,35.72
50827,-25.7,4.87,13.83,68.24,-342.14,36.62
50828,-26.12,5.09,13.67,68.24,-344.92,37.85
50830,-26.51,5.34,13.4,68.18,-347.87,39.25
50831,-26.96,5.49,13.04,67.59,-350.68,40.85
50832,-27.53,5.57,12.59,65.55,-353.53,42.7
50833,-27.96,5.56,12.05,63.27,-355.66,43.98
50834,-28.35,5.48,11.67,60.36,-357.38,45.29
50835,-28.92,4.98,10.92,55.44,-359.38,47.3
50836,-29.23,4.57,10.6,50.81,-361.39,49.08
50838,-29.56,3.93,10.36,47.59,-364.05,50.02
50839,-30.03,3.45,10.04,46.8,-366.74,50.05
50840,-30.39,3.0,9.74,49.4,-369.31,51.18
50841,-30.14,2.75,9.0,53.88,-372.81,54.21
50842,-30.2,1.66,9.1,53.35,-376.72,55.68
50843,-32.32,1.71,8.24,59.04,-378.54,56.12
50844,-32.91,1.48,7.66,66.18,-382.14,56.97
50846,-32.7,0.87,6.79,68.87,-385.55,58.6
50847,-32.04,0.42,5.71,70.0,-387.83,59.88
50848,-31.34,0.21,5.29,70.97,-390.62,61.16
50849,-31.16,0.15,5.42,73.28,-394.34,62.7
50850,-30.48,-0.26,3.13,77.98,-394.53,62.45
50851,-30.58,-0.71,1.95,81.8,-392.65,62.26
50852,-30.56,-0.79,0.79,83.7,-392.09,63.04
50854,-30.15,-0.8,0.65,83.42,-395.06,64.98
50855,-29.87,-1.19,0.31,83.99,-395.5,65.29
50856,-30.23,-1.13,-1.18,86.99,-392.47,65.01
50857,-30.61,-1.56,-2.68,89.81,-389.77,65.76
50858,-29.53,-1.63,-2.08,90.46,-390.62,67.92
50859,-29.24,-2.27,-3.72,95.88,-390.87,68.77
50861,-29.11,-2.94,-4.62,101.64,-388.33,67.7
50862,-29.19,-3.71,-7.01,106.11,-381.54,65.39
50863,-29.17,-3.84,-8.91,108.55,-377.01,64.42
50864,-27.75,-2.68,-7.73,109.12,-377.85,65.92
50865,-27.4,-3.39,-8.78,109.49,-374.28,65.58
50866,-27.79,-3.71,-10.59,111.21,-365.74,62.98
50868,-27.88,-3.43,-11.28,112.5,-359.38,61.76
50869,-27.36,-3.81,-11.87,113.94,-354.91,61.22
50870,-26.86,-3.68,-11.95,116.69,-349.12,59.5
50871,-26.98,-4.05,-13.41,119.7,-342.48,56.72
50872,-26.74,-4.02,-13.81,121.51,-337.04,53.84
50873,-26.43,-4.73,-15.23,123.92,-326.99,48.8
50875,-26.15,-4.77,-16.09,126.93,-319.82,44.61
50876,-25.74,-3.58,-15.17,132.34,-316.51,43.04
50877,-25.05,-3.89,-15.39,139.91,-309.09,39.72
50878,-24.12,-3.9,-17.1,148.55,-298.82,33.75
50879,-23.39,-3.83,-17.59,157.1,-290.25,28.77
50881,-22.59,-3.78,-18.31,167.21,-279.45,23.45
50882,-21.74,-4.01,-19.61,176.94,-267.28,17.81
50883,-20.75,-4.43,-20.47,186.64,-255.66,12.99
50884,-19.83,-4.22,-20.59,192.96,-243.71,9.96
50885,-19.14,-2.93,-24.05,183.95,-224.02,7.46
50886,-19.45,-3.57,-24.62,162.61,-203.8,5.45
50888,-19.61,-4.37,-24.7,143.64,-185.96,3.51
50889,-20.14,-4.55,-25.18,124.99,-169.41,1.82
50890,-20.81,-4.94,-25.04,103.73,-155.73,-1.4
50891,-21.25,-7.09,-24.32,85.08,-146.0,-5.75
50892,-21.04,-8.4,-23.81,65.58,-136.23,-10.29
50894,-20.84,-9.62,-23.21,50.81,-127.28,-13.42
50895,-20.75,-10.75,-22.44,43.33,-119.64,-14.7
50896,-20.9,-11.71,-21.32,46.99,-111.54,-15.86
50897,-20.89,-13.42,-20.49,59.26,-105.87,-16.71
50898,-20.78,-14.57,-20.49,78.6,-100.24,-16.46
50900,-20.83,-15.14,-20.72,101.2,-94.73,-15.42
50901,-21.06,-15.25,-20.87,131.12,-87.81,-13.39
50902,-21.28,-15.0,-20.9,161.01,-81.27,-10.51
50903,-21.79,-14.3,-20.03,196.25,-75.51,-6.94
50904,-22.13,-13.13,-19.08,225.61,-71.07,-4.63
50905,-22.51,-10.9,-18.86,250.65,-63.81,-1.28
50907,-22.9,-8.42,-20.07,269.02,-56.17,5.39
50908,-22.96,-5.67,-18.86,273.93,-51.13,10.4
50909,-23.26,-5.26,-17.87,273.56,-45.53,11.77
50910,-23.61,-2.46,-16.49,265.29,-40.37,12.4
50911,-23.67,-1.21,-15.48,253.65,-37.93,12.4
50913,-23.62,-0.1,-14.61,238.13,-35.83,10.9
50914,-23.42,1.09,-13.91,220.01,-32.32,8.52
50915,-23.51,2.07,-13.38,200.19,-28.76,6.77
50916,-23.94,3.0,-12.89,178.04,-24.34,6.61
50917,-24.95,4.3,-12.52,159.16,-21.21,6.3
50918,-24.17,4.72,-11.47,146.17,-19.84,5.58
50920,-23.74,4.4,-11.2,131.71,-16.33,3.95
50921,-23.39,4.08,-10.75,113.44,-9.79,1.38
50922,-23.21,4.61,-9.37,98.6,-8.19,-0.24
50923,-23.47,4.98,-8.71,86.15,-8.76,-0.49
50924,-14.6,7.57,-3.61,75.29,-13.36,-0.18
50925,-2.95,13.09,-1.76,89.31,-18.96,-5.94
50926,1.98,9.76,-0.74,176.53,15.41,-21.81
50928,-5.43,0.55,6.36,170.09,83.07,-33.98
50929,-10.37,-0.28,-9.53,136.94,98.56,-21.59
50930,-14.47,2.52,1.15,148.37,26.17,1.51
50931,-8.83,13.29,2.61,187.49,5.77,7.99
50932,-9.76,14.22,-27.55,207.89,98.38,-6.28
50933,-20.74,15.49,-19.12,171.74,181.13,-20.84
50935,-30.25,14.43,-10.22,139.88,208.64,-27.97
50936,-35.14,15.96,-19.56,80.79,191.49,-35.17
50937,-36.61,15.84,-23.44,13.66,140.85,-41.78
50938,-38.22,13.39,-19.95,-19.39,93.87,-50.32
50939,-34.41,13.96,-41.7,-47.31,55.94,-63.81
50940,-29.19,21.79,-33.26,-174.0,-19.87,-60.37
50942,-18.41,16.75,-43.48,-257.28,-95.08,-41.46
50943,-2.18,17.12,-47.78,-328.33,-122.21,-6.79
50944,13.58,21.99,-46.54,-492.33,-93.54,53.93
50945,43.65,11.06,-39.64,-660.84,18.07,114.87
50946,60.58,-22.88,-26.48,-714.45,155.93,103.63
50947,63.52,12.43,3.93,-694.73,179.59,140.56
50949,60.35,6.91,59.64,-705.78,121.54,210.11
50950,71.15,-0.15,-10.83,-680.68,270.76,288.07
50951,78.78,-4.63,29.35,-543.03,353.05,318.71
50952,78.78,-11.23,52.25,-377.62,384.0,413.45
50953,78.78,-39.42,8.57,-157.29,542.52,458.86
50954,67.92,-55.64,18.13,48.43,723.83,399.21
50955,18.45,-42.93,4.84,235.87,843.86,319.06
50956,-13.25,-43.22,-6.84,353.43,930.89,241.81
50958,-37.26,-58.35,-30.86,437.52,1024.73,136.21
50959,-43.44,-55.7,-46.96,422.06,1024.73,63.79
50960,-35.45,-44.13,-78.79,294.37,1024.73,-26.75
50961,-78.79,-77.32,-78.79,116.41,1024.73,-251.5
